date,region,category,units_sold
2024-08-24,Dammam,Grocery,467.0
2024-08-25,Dammam,Grocery,478.0
2024-08-26,Dammam,Grocery,354.0
2024-08-27,Dammam,Grocery,376.0
2024-08-28,Dammam,Grocery,364.0
2024-08-29,Dammam,Grocery,348.0
2024-08-30,Dammam,Grocery,366.0
2024-08-31,Dammam,Grocery,581.0
2024-09-01,Dammam,Grocery,487.0
2024-09-02,Dammam,Grocery,373.0
2024-09-03,Dammam,Grocery,326.0
2024-09-04,Dammam,Grocery,350.0
2024-09-05,Dammam,Grocery,381.0
2024-09-06,Dammam,Grocery,416.0
2024-09-07,Dammam,Grocery,555.0
2024-09-08,Dammam,Grocery,507.0
2024-09-09,Dammam,Grocery,400.0
2024-09-10,Dammam,Grocery,362.0
2024-09-11,Dammam,Grocery,336.0
2024-09-12,Dammam,Grocery,324.0
2024-09-13,Dammam,Grocery,402.0
2024-09-14,Dammam,Grocery,515.0
2024-09-15,Dammam,Grocery,500.0
2024-09-16,Dammam,Grocery,384.0
2024-09-17,Dammam,Grocery,364.0
2024-09-18,Dammam,Grocery,318.0
2024-09-19,Dammam,Grocery,336.0
2024-09-20,Dammam,Grocery,419.0
2024-09-21,Dammam,Grocery,418.0
2024-09-22,Dammam,Grocery,425.0
2024-09-23,Dammam,Grocery,321.0
2024-09-24,Dammam,Grocery,346.0
2024-09-25,Dammam,Grocery,282.0
2024-09-26,Dammam,Grocery,336.0
2024-09-27,Dammam,Grocery,381.0
2024-09-28,Dammam,Grocery,494.0
2024-09-29,Dammam,Grocery,458.0
2024-09-30,Dammam,Grocery,345.0
2024-10-01,Dammam,Grocery,319.0
2024-10-02,Dammam,Grocery,323.0
2024-10-03,Dammam,Grocery,332.0
2024-10-04,Dammam,Grocery,386.0
2024-10-05,Dammam,Grocery,482.0
2024-10-06,Dammam,Grocery,393.0
2024-10-07,Dammam,Grocery,288.0
2024-10-08,Dammam,Grocery,267.0
2024-10-09,Dammam,Grocery,276.0
2024-10-10,Dammam,Grocery,348.0
2024-10-11,Dammam,Grocery,340.0
2024-10-12,Dammam,Grocery,523.0
2024-10-13,Dammam,Grocery,415.0
2024-10-14,Dammam,Grocery,332.0
2024-10-15,Dammam,Grocery,294.0
2024-10-16,Dammam,Grocery,280.0
2024-10-17,Dammam,Grocery,328.0
2024-10-18,Dammam,Grocery,387.0
2024-10-19,Dammam,Grocery,449.0
2024-10-20,Dammam,Grocery,433.0
2024-10-21,Dammam,Grocery,276.0
2024-10-22,Dammam,Grocery,301.0
2024-10-23,Dammam,Grocery,341.0
2024-10-24,Dammam,Grocery,362.0
2024-10-25,Dammam,Grocery,313.0
2024-10-26,Dammam,Grocery,476.0
2024-10-27,Dammam,Grocery,402.0
2024-10-28,Dammam,Grocery,308.0
2024-10-29,Dammam,Grocery,295.0
2024-10-30,Dammam,Grocery,292.0
2024-10-31,Dammam,Grocery,294.0
2024-11-01,Dammam,Grocery,342.0
2024-11-02,Dammam,Grocery,512.0
2024-11-03,Dammam,Grocery,427.0
2024-11-04,Dammam,Grocery,542.0
2024-11-05,Dammam,Grocery,502.0
2024-11-06,Dammam,Grocery,508.0
2024-11-07,Dammam,Grocery,549.0
2024-11-08,Dammam,Grocery,339.0
2024-11-09,Dammam,Grocery,416.0
2024-11-10,Dammam,Grocery,405.0
2024-11-11,Dammam,Grocery,285.0
2024-11-12,Dammam,Grocery,277.0
2024-11-13,Dammam,Grocery,333.0
2024-11-14,Dammam,Grocery,324.0
2024-11-15,Dammam,Grocery,365.0
2024-11-16,Dammam,Grocery,458.0
2024-11-17,Dammam,Grocery,440.0
2024-11-18,Dammam,Grocery,341.0
2024-11-19,Dammam,Grocery,323.0
2024-11-20,Dammam,Grocery,305.0
2024-11-21,Dammam,Grocery,329.0
2024-11-22,Dammam,Grocery,401.0
2024-11-23,Dammam,Grocery,464.0
2024-11-24,Dammam,Grocery,368.0
2024-11-25,Dammam,Grocery,348.0
2024-11-26,Dammam,Grocery,295.0
2024-11-27,Dammam,Grocery,343.0
2024-11-28,Dammam,Grocery,334.0
2024-11-29,Dammam,Grocery,402.0
2024-11-30,Dammam,Grocery,467.0
2024-12-01,Dammam,Grocery,503.0
2024-12-02,Dammam,Grocery,381.0
2024-12-03,Dammam,Grocery,325.0
2024-12-04,Dammam,Grocery,332.0
2024-12-05,Dammam,Grocery,350.0
2024-12-06,Dammam,Grocery,387.0
2024-12-07,Dammam,Grocery,496.0
2024-12-08,Dammam,Grocery,476.0
2024-12-09,Dammam,Grocery,358.0
2024-12-10,Dammam,Grocery,385.0
2024-12-11,Dammam,Grocery,340.0
2024-12-12,Dammam,Grocery,350.0
2024-12-13,Dammam,Grocery,392.0
2024-12-14,Dammam,Grocery,517.0
2024-12-15,Dammam,Grocery,480.0
2024-12-16,Dammam,Grocery,298.0
2024-12-17,Dammam,Grocery,348.0
2024-12-18,Dammam,Grocery,384.0
2024-12-19,Dammam,Grocery,420.0
2024-12-20,Dammam,Grocery,378.0
2024-12-21,Dammam,Grocery,518.0
2024-12-22,Dammam,Grocery,495.0
2024-12-23,Dammam,Grocery,402.0
2024-12-24,Dammam,Grocery,376.0
2024-12-25,Dammam,Grocery,404.0
2024-12-26,Dammam,Grocery,423.0
2024-12-27,Dammam,Grocery,411.0
2024-12-28,Dammam,Grocery,613.0
2024-12-29,Dammam,Grocery,534.0
2024-12-30,Dammam,Grocery,453.0
2024-12-31,Dammam,Grocery,417.0
2025-01-01,Dammam,Grocery,401.0
2025-01-02,Dammam,Grocery,484.0
2025-01-03,Dammam,Grocery,422.0
2025-01-04,Dammam,Grocery,589.0
2025-01-05,Dammam,Grocery,560.0
2025-01-06,Dammam,Grocery,393.0
2025-01-07,Dammam,Grocery,433.0
2025-01-08,Dammam,Grocery,765.0
2025-01-09,Dammam,Grocery,793.0
2025-01-10,Dammam,Grocery,451.0
2025-01-11,Dammam,Grocery,625.0
2025-01-12,Dammam,Grocery,615.0
2025-01-13,Dammam,Grocery,450.0
2025-01-14,Dammam,Grocery,431.0
2025-01-15,Dammam,Grocery,407.0
2025-01-16,Dammam,Grocery,440.0
2025-01-17,Dammam,Grocery,477.0
2025-01-18,Dammam,Grocery,629.0
2025-01-19,Dammam,Grocery,606.0
2025-01-20,Dammam,Grocery,487.0
2025-01-21,Dammam,Grocery,431.0
2025-01-22,Dammam,Grocery,422.0
2025-01-23,Dammam,Grocery,503.0
2025-01-24,Dammam,Grocery,525.0
2025-01-25,Dammam,Grocery,597.0
2025-01-26,Dammam,Grocery,546.0
2025-01-27,Dammam,Grocery,442.0
2025-01-28,Dammam,Grocery,461.0
2025-01-29,Dammam,Grocery,495.0
2025-01-30,Dammam,Grocery,480.0
2025-01-31,Dammam,Grocery,456.0
2025-02-01,Dammam,Grocery,824.0
2025-02-02,Dammam,Grocery,691.0
2025-02-03,Dammam,Grocery,648.0
2025-02-04,Dammam,Grocery,480.0
2025-02-05,Dammam,Grocery,467.0
2025-02-06,Dammam,Grocery,473.0
2025-02-07,Dammam,Grocery,537.0
2025-02-08,Dammam,Grocery,642.0
2025-02-09,Dammam,Grocery,637.0
2025-02-10,Dammam,Grocery,537.0
2025-02-11,Dammam,Grocery,495.0
2025-02-12,Dammam,Grocery,440.0
2025-02-13,Dammam,Grocery,459.0
2025-02-14,Dammam,Grocery,480.0
2025-02-15,Dammam,Grocery,698.0
2025-02-16,Dammam,Grocery,666.0
2025-02-17,Dammam,Grocery,449.0
2025-02-18,Dammam,Grocery,469.0
2025-02-19,Dammam,Grocery,544.0
2025-02-20,Dammam,Grocery,509.0
2025-02-21,Dammam,Grocery,480.0
2025-02-22,Dammam,Grocery,734.0
2025-02-23,Dammam,Grocery,626.0
2025-02-24,Dammam,Grocery,517.0
2025-02-25,Dammam,Grocery,466.0
2025-02-26,Dammam,Grocery,686.0
2025-02-27,Dammam,Grocery,733.0
2025-02-28,Dammam,Grocery,702.0
2025-03-01,Dammam,Grocery,664.0
2025-03-02,Dammam,Grocery,596.0
2025-03-03,Dammam,Grocery,488.0
2025-03-04,Dammam,Grocery,483.0
2025-03-05,Dammam,Grocery,495.0
2025-03-06,Dammam,Grocery,505.0
2025-03-07,Dammam,Grocery,583.0
2025-03-08,Dammam,Grocery,641.0
2025-03-09,Dammam,Grocery,689.0
2025-03-10,Dammam,Grocery,480.0
2025-03-11,Dammam,Grocery,517.0
2025-03-12,Dammam,Grocery,468.0
2025-03-13,Dammam,Grocery,565.0
2025-03-14,Dammam,Grocery,547.0
2025-03-15,Dammam,Grocery,739.0
2025-03-16,Dammam,Grocery,1141.0
2025-03-17,Dammam,Grocery,868.0
2025-03-18,Dammam,Grocery,780.0
2025-03-19,Dammam,Grocery,925.0
2025-03-20,Dammam,Grocery,1028.0
2025-03-21,Dammam,Grocery,1039.0
2025-03-22,Dammam,Grocery,1209.0
2025-03-23,Dammam,Grocery,1290.0
2025-03-24,Dammam,Grocery,917.0
2025-03-25,Dammam,Grocery,738.0
2025-03-26,Dammam,Grocery,862.0
2025-03-27,Dammam,Grocery,861.0
2025-03-28,Dammam,Grocery,1084.0
2025-03-29,Dammam,Grocery,581.0
2025-03-30,Dammam,Grocery,637.0
2025-03-31,Dammam,Grocery,460.0
2025-04-01,Dammam,Grocery,528.0
2025-04-02,Dammam,Grocery,463.0
2025-04-03,Dammam,Grocery,517.0
2025-04-04,Dammam,Grocery,544.0
2025-04-05,Dammam,Grocery,726.0
2025-04-06,Dammam,Grocery,595.0
2025-04-07,Dammam,Grocery,495.0
2025-04-08,Dammam,Grocery,419.0
2025-04-09,Dammam,Grocery,511.0
2025-04-10,Dammam,Grocery,460.0
2025-04-11,Dammam,Grocery,526.0
2025-04-12,Dammam,Grocery,622.0
2025-04-13,Dammam,Grocery,696.0
2025-04-14,Dammam,Grocery,463.0
2025-04-15,Dammam,Grocery,473.0
2025-04-16,Dammam,Grocery,446.0
2025-04-17,Dammam,Grocery,429.0
2025-04-18,Dammam,Grocery,535.0
2025-04-19,Dammam,Grocery,727.0
2025-04-20,Dammam,Grocery,649.0
2025-04-21,Dammam,Grocery,423.0
2025-04-22,Dammam,Grocery,387.0
2025-04-23,Dammam,Grocery,427.0
2025-04-24,Dammam,Grocery,512.0
2025-04-25,Dammam,Grocery,520.0
2025-04-26,Dammam,Grocery,679.0
2025-04-27,Dammam,Grocery,594.0
2025-04-28,Dammam,Grocery,461.0
2025-04-29,Dammam,Grocery,451.0
2025-04-30,Dammam,Grocery,508.0
2025-05-01,Dammam,Grocery,420.0
2025-05-02,Dammam,Grocery,511.0
2025-05-03,Dammam,Grocery,731.0
2025-05-04,Dammam,Grocery,585.0
2025-05-05,Dammam,Grocery,397.0
2025-05-06,Dammam,Grocery,477.0
2025-05-07,Dammam,Grocery,359.0
2025-05-08,Dammam,Grocery,416.0
2025-05-09,Dammam,Grocery,450.0
2025-05-10,Dammam,Grocery,674.0
2025-05-11,Dammam,Grocery,571.0
2025-05-12,Dammam,Grocery,492.0
2025-05-13,Dammam,Grocery,437.0
2025-05-14,Dammam,Grocery,456.0
2025-05-15,Dammam,Grocery,459.0
2025-05-16,Dammam,Grocery,518.0
2025-05-17,Dammam,Grocery,614.0
2025-05-18,Dammam,Grocery,615.0
2025-05-19,Dammam,Grocery,497.0
2025-05-20,Dammam,Grocery,403.0
2025-05-21,Dammam,Grocery,419.0
2025-05-22,Dammam,Grocery,429.0
2025-05-23,Dammam,Grocery,474.0
2025-05-24,Dammam,Grocery,613.0
2025-05-25,Dammam,Grocery,603.0
2025-05-26,Dammam,Grocery,469.0
2025-05-27,Dammam,Grocery,462.0
2025-05-28,Dammam,Grocery,458.0
2025-05-29,Dammam,Grocery,395.0
2025-05-30,Dammam,Grocery,476.0
2025-05-31,Dammam,Grocery,602.0
2025-06-01,Dammam,Grocery,590.0
2025-06-02,Dammam,Grocery,426.0
2025-06-03,Dammam,Grocery,398.0
2025-06-04,Dammam,Grocery,416.0
2025-06-05,Dammam,Grocery,428.0
2025-06-06,Dammam,Grocery,451.0
2025-06-07,Dammam,Grocery,593.0
2025-06-08,Dammam,Grocery,607.0
2025-06-09,Dammam,Grocery,445.0
2025-06-10,Dammam,Grocery,392.0
2025-06-11,Dammam,Grocery,409.0
2025-06-12,Dammam,Grocery,408.0
2025-06-13,Dammam,Grocery,481.0
2025-06-14,Dammam,Grocery,577.0
2025-06-15,Dammam,Grocery,541.0
2025-06-16,Dammam,Grocery,434.0
2025-06-17,Dammam,Grocery,449.0
2025-06-18,Dammam,Grocery,387.0
2025-06-19,Dammam,Grocery,477.0
2025-06-20,Dammam,Grocery,465.0
2025-06-21,Dammam,Grocery,577.0
2025-06-22,Dammam,Grocery,545.0
2025-06-23,Dammam,Grocery,397.0
2025-06-24,Dammam,Grocery,396.0
2025-06-25,Dammam,Grocery,406.0
2025-06-26,Dammam,Grocery,442.0
2025-06-27,Dammam,Grocery,458.0
2025-06-28,Dammam,Grocery,575.0
2025-06-29,Dammam,Grocery,568.0
2025-06-30,Dammam,Grocery,447.0
2025-07-01,Dammam,Grocery,392.0
2025-07-02,Dammam,Grocery,404.0
2025-07-03,Dammam,Grocery,469.0
2025-07-04,Dammam,Grocery,399.0
2025-07-05,Dammam,Grocery,513.0
2025-07-06,Dammam,Grocery,472.0
2025-07-07,Dammam,Grocery,416.0
2025-07-08,Dammam,Grocery,732.0
2025-07-09,Dammam,Grocery,670.0
2025-07-10,Dammam,Grocery,432.0
2025-07-11,Dammam,Grocery,451.0
2025-07-12,Dammam,Grocery,569.0
2025-07-13,Dammam,Grocery,534.0
2025-07-14,Dammam,Grocery,433.0
2025-07-15,Dammam,Grocery,439.0
2025-07-16,Dammam,Grocery,399.0
2025-07-17,Dammam,Grocery,394.0
2025-07-18,Dammam,Grocery,449.0
2025-07-19,Dammam,Grocery,557.0
2025-07-20,Dammam,Grocery,527.0
2025-07-21,Dammam,Grocery,416.0
2025-07-22,Dammam,Grocery,375.0
2025-07-23,Dammam,Grocery,418.0
2025-07-24,Dammam,Grocery,422.0
2025-07-25,Dammam,Grocery,428.0
2025-07-26,Dammam,Grocery,528.0
2025-07-27,Dammam,Grocery,560.0
2025-07-28,Dammam,Grocery,443.0
2025-07-29,Dammam,Grocery,438.0
2025-07-30,Dammam,Grocery,450.0
2025-07-31,Dammam,Grocery,439.0
2025-08-01,Dammam,Grocery,464.0
2025-08-02,Dammam,Grocery,550.0
2025-08-03,Dammam,Grocery,535.0
2025-08-04,Dammam,Grocery,444.0
2025-08-05,Dammam,Grocery,373.0
2025-08-06,Dammam,Grocery,378.0
2025-08-07,Dammam,Grocery,422.0
2025-08-08,Dammam,Grocery,475.0
2025-08-09,Dammam,Grocery,574.0
2025-08-10,Dammam,Grocery,569.0
2025-08-11,Dammam,Grocery,418.0
2025-08-12,Dammam,Grocery,391.0
2025-08-13,Dammam,Grocery,410.0
2025-08-14,Dammam,Grocery,435.0
2025-08-15,Dammam,Grocery,465.0
2025-08-16,Dammam,Grocery,546.0
2025-08-17,Dammam,Grocery,552.0
2025-08-18,Dammam,Grocery,357.0
2025-08-19,Dammam,Grocery,389.0
2025-08-20,Dammam,Grocery,424.0
2025-08-21,Dammam,Grocery,346.0
2025-08-22,Dammam,Grocery,434.0
2025-08-23,Dammam,Grocery,509.0
2025-08-24,Dammam,Grocery,496.0
2025-08-25,Dammam,Grocery,373.0
2025-08-26,Dammam,Grocery,404.0
2025-08-27,Dammam,Grocery,409.0
2025-08-28,Dammam,Grocery,450.0
2025-08-29,Dammam,Grocery,488.0
2025-08-30,Dammam,Grocery,589.0
2025-08-31,Dammam,Grocery,497.0
2025-09-01,Dammam,Grocery,373.0
2025-09-02,Dammam,Grocery,354.0
2025-09-03,Dammam,Grocery,356.0
2025-09-04,Dammam,Grocery,383.0
2025-09-05,Dammam,Grocery,407.0
2025-09-06,Dammam,Grocery,555.0
2025-09-07,Dammam,Grocery,512.0
2025-09-08,Dammam,Grocery,362.0
2025-09-09,Dammam,Grocery,378.0
2025-09-10,Dammam,Grocery,346.0
2025-09-11,Dammam,Grocery,335.0
2025-09-12,Dammam,Grocery,424.0
2025-09-13,Dammam,Grocery,553.0
2025-09-14,Dammam,Grocery,498.0
2025-09-15,Dammam,Grocery,419.0
2025-09-16,Dammam,Grocery,314.0
2025-09-17,Dammam,Grocery,369.0
2025-09-18,Dammam,Grocery,390.0
2025-09-19,Dammam,Grocery,445.0
2025-09-20,Dammam,Grocery,495.0
2025-09-21,Dammam,Grocery,421.0
2025-09-22,Dammam,Grocery,365.0
2025-09-23,Dammam,Grocery,307.0
2025-09-24,Dammam,Grocery,341.0
2025-09-25,Dammam,Grocery,446.0
2025-09-26,Dammam,Grocery,372.0
2025-09-27,Dammam,Grocery,556.0
2025-09-28,Dammam,Grocery,456.0
2025-09-29,Dammam,Grocery,363.0
2025-09-30,Dammam,Grocery,318.0
2025-10-01,Dammam,Grocery,379.0
2025-10-02,Dammam,Grocery,327.0
2025-10-03,Dammam,Grocery,385.0
2025-10-04,Dammam,Grocery,456.0
2025-10-05,Dammam,Grocery,483.0
2025-10-06,Dammam,Grocery,485.0
2025-10-07,Dammam,Grocery,456.0
2025-10-08,Dammam,Grocery,486.0
2025-10-09,Dammam,Grocery,530.0
2025-10-10,Dammam,Grocery,388.0
2025-10-11,Dammam,Grocery,478.0
2025-10-12,Dammam,Grocery,428.0
2025-10-13,Dammam,Grocery,326.0
2025-10-14,Dammam,Grocery,300.0
2025-10-15,Dammam,Grocery,328.0
2025-10-16,Dammam,Grocery,368.0
2025-10-17,Dammam,Grocery,359.0
2025-10-18,Dammam,Grocery,479.0
2025-10-19,Dammam,Grocery,457.0
2025-10-20,Dammam,Grocery,406.0
2025-10-21,Dammam,Grocery,305.0
2025-10-22,Dammam,Grocery,290.0
2025-10-23,Dammam,Grocery,357.0
2025-10-24,Dammam,Grocery,362.0
2025-10-25,Dammam,Grocery,436.0
2025-10-26,Dammam,Grocery,448.0
2025-10-27,Dammam,Grocery,326.0
2025-10-28,Dammam,Grocery,304.0
2025-10-29,Dammam,Grocery,313.0
2025-10-30,Dammam,Grocery,367.0
2025-10-31,Dammam,Grocery,404.0
2025-11-01,Dammam,Grocery,469.0
2025-11-02,Dammam,Grocery,446.0
2025-11-03,Dammam,Grocery,371.0
2025-11-04,Dammam,Grocery,359.0
2025-11-05,Dammam,Grocery,300.0
2025-11-06,Dammam,Grocery,351.0
2025-11-07,Dammam,Grocery,342.0
2025-11-08,Dammam,Grocery,462.0
2025-11-09,Dammam,Grocery,403.0
2025-11-10,Dammam,Grocery,323.0
2025-11-11,Dammam,Grocery,344.0
2025-11-12,Dammam,Grocery,306.0
2025-11-13,Dammam,Grocery,360.0
2025-11-14,Dammam,Grocery,411.0
2025-11-15,Dammam,Grocery,459.0
2025-11-16,Dammam,Grocery,433.0
2025-11-17,Dammam,Grocery,350.0
2025-11-18,Dammam,Grocery,339.0
2025-11-19,Dammam,Grocery,311.0
2025-11-20,Dammam,Grocery,358.0
2025-11-21,Dammam,Grocery,398.0
2025-11-22,Dammam,Grocery,493.0
2025-11-23,Dammam,Grocery,518.0
2025-11-24,Dammam,Grocery,377.0
2025-11-25,Dammam,Grocery,366.0
2025-11-26,Dammam,Grocery,363.0
2025-11-27,Dammam,Grocery,327.0
2025-11-28,Dammam,Grocery,448.0
2025-11-29,Dammam,Grocery,431.0
2025-11-30,Dammam,Grocery,544.0
2025-12-01,Dammam,Grocery,370.0
2025-12-02,Dammam,Grocery,362.0
2025-12-03,Dammam,Grocery,386.0
2025-12-04,Dammam,Grocery,365.0
2025-12-05,Dammam,Grocery,427.0
2025-12-06,Dammam,Grocery,591.0
2025-12-07,Dammam,Grocery,500.0
2025-12-08,Dammam,Grocery,366.0
2025-12-09,Dammam,Grocery,339.0
2025-12-10,Dammam,Grocery,376.0
2025-12-11,Dammam,Grocery,418.0
2025-12-12,Dammam,Grocery,454.0
2025-12-13,Dammam,Grocery,504.0
2025-12-14,Dammam,Grocery,513.0
2025-12-15,Dammam,Grocery,334.0
2025-12-16,Dammam,Grocery,382.0
2025-12-17,Dammam,Grocery,416.0
2025-12-18,Dammam,Grocery,365.0
2025-12-19,Dammam,Grocery,456.0
2025-12-20,Dammam,Grocery,569.0
2025-12-21,Dammam,Grocery,448.0
2025-12-22,Dammam,Grocery,398.0
2025-12-23,Dammam,Grocery,429.0
2025-12-24,Dammam,Grocery,373.0
2025-12-25,Dammam,Grocery,466.0
2025-12-26,Dammam,Grocery,438.0
2025-12-27,Dammam,Grocery,605.0
2025-12-28,Dammam,Grocery,525.0
2025-12-29,Dammam,Grocery,424.0
2025-12-30,Dammam,Grocery,400.0
2025-12-31,Dammam,Grocery,443.0
2023-01-01,Dammam,Electronics,155.0
2023-01-02,Dammam,Electronics,97.0
2023-01-03,Dammam,Electronics,83.0
2023-01-04,Dammam,Electronics,94.0
2023-01-05,Dammam,Electronics,86.0
2023-01-06,Dammam,Electronics,99.0
2023-01-07,Dammam,Electronics,188.0
2023-01-08,Dammam,Electronics,150.0
2023-01-09,Dammam,Electronics,122.0
2023-01-10,Dammam,Electronics,130.0
2023-01-11,Dammam,Electronics,90.0
2023-01-12,Dammam,Electronics,61.0
2023-01-13,Dammam,Electronics,111.0
2023-01-14,Dammam,Electronics,174.0
2023-01-15,Dammam,Electronics,135.0
2023-01-16,Dammam,Electronics,94.0
2023-01-17,Dammam,Electronics,121.0
2023-01-18,Dammam,Electronics,111.0
2023-01-19,Dammam,Electronics,109.0
2023-01-20,Dammam,Electronics,117.0
2023-01-21,Dammam,Electronics,161.0
2023-01-22,Dammam,Electronics,147.0
2023-01-23,Dammam,Electronics,78.0
2023-01-24,Dammam,Electronics,101.0
2023-01-25,Dammam,Electronics,105.0
2023-01-26,Dammam,Electronics,105.0
2023-01-27,Dammam,Electronics,107.0
2023-01-28,Dammam,Electronics,171.0
2023-01-29,Dammam,Electronics,153.0
2023-01-30,Dammam,Electronics,91.0
2023-01-31,Dammam,Electronics,100.0
2023-02-01,Dammam,Electronics,93.0
2023-02-02,Dammam,Electronics,113.0
2023-02-03,Dammam,Electronics,122.0
2023-02-04,Dammam,Electronics,161.0
2023-02-05,Dammam,Electronics,167.0
2023-02-06,Dammam,Electronics,104.0
2023-02-07,Dammam,Electronics,105.0
2023-02-08,Dammam,Electronics,99.0
2023-02-09,Dammam,Electronics,104.0
2023-02-10,Dammam,Electronics,118.0
2023-02-11,Dammam,Electronics,208.0
2023-02-12,Dammam,Electronics,121.0
2023-02-13,Dammam,Electronics,83.0
2023-02-14,Dammam,Electronics,113.0
2023-02-15,Dammam,Electronics,95.0
2023-02-16,Dammam,Electronics,143.0
2023-02-17,Dammam,Electronics,132.0
2023-02-18,Dammam,Electronics,187.0
2023-02-19,Dammam,Electronics,148.0
2023-02-20,Dammam,Electronics,108.0
2023-02-21,Dammam,Electronics,126.0
2023-02-22,Dammam,Electronics,100.0
2023-02-23,Dammam,Electronics,86.0
2023-02-24,Dammam,Electronics,129.0
2023-02-25,Dammam,Electronics,151.0
2023-02-26,Dammam,Electronics,162.0
2023-02-27,Dammam,Electronics,94.0
2023-02-28,Dammam,Electronics,118.0
2023-03-01,Dammam,Electronics,79.0
2023-03-02,Dammam,Electronics,101.0
2023-03-03,Dammam,Electronics,117.0
2023-03-04,Dammam,Electronics,184.0
2023-03-05,Dammam,Electronics,189.0
2023-03-06,Dammam,Electronics,84.0
2023-03-07,Dammam,Electronics,100.0
2023-03-08,Dammam,Electronics,111.0
2023-03-09,Dammam,Electronics,162.0
2023-03-10,Dammam,Electronics,137.0
2023-03-11,Dammam,Electronics,152.0
2023-03-12,Dammam,Electronics,166.0
2023-03-13,Dammam,Electronics,113.0
2023-03-14,Dammam,Electronics,75.0
2023-03-15,Dammam,Electronics,100.0
2023-03-16,Dammam,Electronics,108.0
2023-03-17,Dammam,Electronics,109.0
2023-03-18,Dammam,Electronics,187.0
2023-03-19,Dammam,Electronics,154.0
2023-03-20,Dammam,Electronics,112.0
2023-03-21,Dammam,Electronics,89.0
2023-03-22,Dammam,Electronics,109.0
2023-03-23,Dammam,Electronics,97.0
2023-03-24,Dammam,Electronics,132.0
2023-03-25,Dammam,Electronics,213.0
2023-03-26,Dammam,Electronics,152.0
2023-03-27,Dammam,Electronics,107.0
2023-03-28,Dammam,Electronics,115.0
2023-03-29,Dammam,Electronics,53.0
2023-03-30,Dammam,Electronics,66.0
2023-03-31,Dammam,Electronics,117.0
2023-04-01,Dammam,Electronics,171.0
2023-04-02,Dammam,Electronics,143.0
2023-04-03,Dammam,Electronics,107.0
2023-04-04,Dammam,Electronics,109.0
2023-04-05,Dammam,Electronics,107.0
2023-04-06,Dammam,Electronics,133.0
2023-04-07,Dammam,Electronics,179.0
2023-04-08,Dammam,Electronics,269.0
2023-04-09,Dammam,Electronics,255.0
2023-04-10,Dammam,Electronics,115.0
2023-04-11,Dammam,Electronics,127.0
2023-04-12,Dammam,Electronics,147.0
2023-04-13,Dammam,Electronics,180.0
2023-04-14,Dammam,Electronics,145.0
2023-04-15,Dammam,Electronics,170.0
2023-04-16,Dammam,Electronics,181.0
2023-04-17,Dammam,Electronics,145.0
2023-04-18,Dammam,Electronics,139.0
2023-04-19,Dammam,Electronics,162.0
2023-04-20,Dammam,Electronics,111.0
2023-04-21,Dammam,Electronics,99.0
2023-04-22,Dammam,Electronics,195.0
2023-04-23,Dammam,Electronics,177.0
2023-04-24,Dammam,Electronics,110.0
2023-04-25,Dammam,Electronics,84.0
2023-04-26,Dammam,Electronics,123.0
2023-04-27,Dammam,Electronics,118.0
2023-04-28,Dammam,Electronics,137.0
2023-04-29,Dammam,Electronics,156.0
2023-04-30,Dammam,Electronics,189.0
2023-05-01,Dammam,Electronics,90.0
2023-05-02,Dammam,Electronics,98.0
2023-05-03,Dammam,Electronics,89.0
2023-05-04,Dammam,Electronics,99.0
2023-05-05,Dammam,Electronics,125.0
2023-05-06,Dammam,Electronics,137.0
2023-05-07,Dammam,Electronics,193.0
2023-05-08,Dammam,Electronics,99.0
2023-05-09,Dammam,Electronics,100.0
2023-05-10,Dammam,Electronics,102.0
2023-05-11,Dammam,Electronics,70.0
2023-05-12,Dammam,Electronics,135.0
2023-05-13,Dammam,Electronics,111.0
2023-05-14,Dammam,Electronics,164.0
2023-05-15,Dammam,Electronics,117.0
2023-05-16,Dammam,Electronics,73.0
2023-05-17,Dammam,Electronics,93.0
2023-05-18,Dammam,Electronics,106.0
2023-05-19,Dammam,Electronics,94.0
2023-05-20,Dammam,Electronics,118.0
2023-05-21,Dammam,Electronics,203.0
2023-05-22,Dammam,Electronics,101.0
2023-05-23,Dammam,Electronics,145.0
2023-05-24,Dammam,Electronics,131.0
2023-05-25,Dammam,Electronics,105.0
2023-05-26,Dammam,Electronics,111.0
2023-05-27,Dammam,Electronics,127.0
2023-05-28,Dammam,Electronics,113.0
2023-05-29,Dammam,Electronics,98.0
2023-05-30,Dammam,Electronics,87.0
2023-05-31,Dammam,Electronics,78.0
2023-06-01,Dammam,Electronics,84.0
2023-06-02,Dammam,Electronics,108.0
2023-06-03,Dammam,Electronics,160.0
2023-06-04,Dammam,Electronics,129.0
2023-06-05,Dammam,Electronics,104.0
2023-06-06,Dammam,Electronics,77.0
2023-06-07,Dammam,Electronics,83.0
2023-06-08,Dammam,Electronics,100.0
2023-06-09,Dammam,Electronics,98.0
2023-06-10,Dammam,Electronics,139.0
2023-06-11,Dammam,Electronics,181.0
2023-06-12,Dammam,Electronics,109.0
2023-06-13,Dammam,Electronics,81.0
2023-06-14,Dammam,Electronics,99.0
2023-06-15,Dammam,Electronics,69.0
2023-06-16,Dammam,Electronics,115.0
2023-06-17,Dammam,Electronics,181.0
2023-06-18,Dammam,Electronics,140.0
2023-06-19,Dammam,Electronics,96.0
